item_id,folder_id,keyvalue,cat_id,svt,evt,validfromt,validtot,profcat,active,dataclass,wdays,rvt,rvid,crt,crid,source,vrnr,priority,spare,transcode,offical,supress,areaissued,notprefix,notserial,notyear,partno,notamcode,trafficind,notpurpose,notscope,minflt,maxflt,subj,briefingcard,printcat,IsNew,qsign,qstat,lat,lng,radius,severity,last_modified_dt,EstimatedEvt,item_id_1,fulltext,txt_id,HEX(id),purpose,FIR_34,n_locations,new,NOTAM_conform,len_txt,diurnal_duration,code_23,scope,FIR,location,FIR_12,code,end_est,duration,id,code_45,perm,type,previous_id,text,text_clean,important
4590632,2782,XXXX                ,5,2018-06-11 12:00:00.000,2018-06-17 15:00:00.000,0,0,2,0,TXT ,127,2018-06-14 08:59:00.000,,2018-06-08 15:12:00.000,1,EUC  ,1,1,0,N,1,1,UUUU,UU ,V5002,18,   ,QAFXX,IV,NBO,E ,0.0,999.0,,0,-1,0,,,44.78333333333333,33.9,999.0,0,,,4590632,V5002/18 NOTAMN Q)UUXX/QAFXX/IV/NBO/E/000/999/4447N03354E999 A)UUUU UKFV B)1806111200 C)1806171500 D)11 12 15-17 1200-1500 E)THIS NOTAM IS PUBLISHED BY THE RUSSIAN FEDERATION. NOTE THAT THE PUBLICATION BY RUSSIAN FEDERATION OF INFORMATION  RELATED TO UKRAINE AIRSPACE AND AERODROMES DOES NOT COMPLY WITH THE  PROVISIONS OF THE ICAO AIR NAVIGATION PLAN - EUROPEAN REGION (DOC  7754) AND THE ICAO ANNEX 15. QUOTE NOTAM TEXT PROVIDED FOR SAFETY REASONS ONLY: URFV AIRSPACE CLSD WI CIRCLE RADIUS 1KM CENTRE 452147N0362648E. FROM GND TO 100M AGL UNQUOTE,11,0x00003F3F,NBO,XX,2.0,1.0,True,422,True,AF,E,UUXX,UUUU,UU,QAFXX,False,6.125,V5002/18,XX,False,NOTAMN,,THIS NOTAM IS PUBLISHED BY THE RUSSIAN FEDERATION. NOTE THAT THE PUBLICATION BY RUSSIAN FEDERATION OF INFORMATION  RELATED TO UKRAINE AIRSPACE AND AERODROMES DOES NOT COMPLY WITH THE  PROVISIONS OF THE ICAO AIR NAVIGATION PLAN - EUROPEAN REGION (DOC  7754) AND THE ICAO ANNEX 15. QUOTE NOTAM TEXT PROVIDED FOR SAFETY REASONS ONLY: URFV AIRSPACE CLSD WI CIRCLE RADIUS 1KM CENTRE 452147N0362648E. FROM GND TO 100M AGL UNQUOTE,this notam is published by the russian federation  note that the publication by russian federation of info related to ukraine airspace and aerodromes does not comply with the provisions of the icao air nav plan   european region  doc <num>  and the icao annex <num>  quote notam text provided for safety reasons only  urfv airspace clsd wi circle radius <num>km centre <coord>  fm gnd to <num>m agl unquote,False
4598483,2782,XXXX                ,3,2018-06-11 18:26:00.000,2038-01-01 00:00:00.000,0,0,2,0,TXT ,127,2018-06-11 20:16:00.000,,2018-06-11 18:32:00.000,1,EUC  ,1,1,0,R,1,1,SPIM,SP ,C2584,18,   ,QMRLT,IV,NBO,A ,0.0,999.0,,0,-1,1,,,-6.516666666666668,-76.36666666666666,5.0,0,,2018-06-11 20:30:00.000,4598483,C2584/18 NOTAMR C2575/18 Q)SPIM/QMRLT/IV/NBO/A/000/999/0631S07622W005 A)SPST B)1806111826 C)1806112030EST E)RWY MOJADA,11,0x00003F3F,NBO,IM,1.0,0.0,True,9,False,MR,A,SPIM,SPST,SP,QMRLT,True,0.08611111111111111,C2584/18,LT,False,NOTAMR,C2575/18,RWY MOJADA,rwy mojada,False
4659785,-1,XXXX                ,5,2018-06-30 21:30:00.000,2018-07-31 13:30:00.000,0,0,2,1,TXT ,127,2018-06-30 19:17:00.000,,2018-06-29 06:08:00.000,1,EUC  ,1,1,0,N,1,1,ZMUB,ZM ,A0365,18,   ,QWLLW,IV,M  ,W ,0.0,104.0,,0,-1,0,,,47.33333333333334,105.08333333333331,27.0,0,,,4659785,A0365/18 NOTAMN Q)ZMUB/QWLLW/IV/M/W/000/104/4720N10505E027 A)ZMUB B)1806302130 C)1807311330 D)DAILY 2130-0130 1030-1330 E)ASCENT OF FREE BALLOON WILL TAKE PLACE  PSN:472233N1050940E WEIGHT: 170KG ALTITUDE: 3150M AMSL FLOATING HORIZONTAL LIMIT:  474600N1050654E-472019N1042831E-465409N1050238E-471736N1054141E -474600N1050654E F)GND G)3150M AMSL,11,0x00003F3F,M,UB,1.0,1.0,True,204,True,WL,W,ZMUB,ZMUB,ZM,QWLLW,False,30.66666666666667,A0365/18,LW,False,NOTAMN,,ASCENT OF FREE BALLOON WILL TAKE PLACE  PSN:472233N1050940E WEIGHT: 170KG ALTITUDE: 3150M AMSL FLOATING HORIZONTAL LIMIT:  474600N1050654E-472019N1042831E-465409N1050238E-471736N1054141E -474600N1050654E,ascent of free balloon will take place psn <coord> weight  <num>kg alt  <num>m amsl floating horizontal limit  <coord> <coord> <coord> <coord>  <coord>,False
4631337,-1,XXXX                ,3,2018-06-21 11:00:00.000,2018-06-21 12:00:00.000,0,0,2,1,TXT ,127,2018-06-21 04:06:00.000,,2018-06-20 23:51:00.000,1,EUC  ,1,1,0,N,1,0,KLGB,KZ ,A0432,18,   ,QLPAS,IV,BO ,A ,0.0,999.0,,0,-1,0,,,33.81666666666667,-118.15,5.0,0,,,4631337,A0432/18 NOTAMN Q)KZLA/QLPAS/IV/BO/A/000/999/3349N11809W005 A)KLGB B)1806211100 C)1806211200 E)RWY 25R PAPI U/S,11,0x00003F3F,BO,LA,1.0,1.0,True,15,False,LP,A,KZLA,KLGB,KZ,QLPAS,False,0.041666666666666664,A0432/18,AS,False,NOTAMN,,RWY 25R PAPI U/S,rwy <num>r papi u s,True
4601034,-1,XXXX                ,5,2018-06-15 10:00:00.000,2018-06-15 11:00:00.000,0,0,2,1,TXT ,127,2018-06-13 23:52:00.000,,2018-06-12 11:31:00.000,1,EUC  ,1,1,0,N,1,1,UUUU,UM ,G3162,18,   ,QRTCA,IV,BO ,W ,0.0,10.0,,0,-1,0,,,54.7,20.55,1.0,0,,,4601034,G3162/18 NOTAMN Q)UMKK/QRTCA/IV/BO/W/000/010/5442N02033E001 A)UMKK B)1806151000 C)1806151100 E)AIRSPACE CLSD WI CIRCLE RADIUS 0.5KM CENTRE 544240N0203315E. F)SFC G)150M AMSL,11,0x00003F3F,BO,KK,1.0,1.0,True,61,False,RT,W,UMKK,UMKK,UM,QRTCA,False,0.041666666666666664,G3162/18,CA,False,NOTAMN,,AIRSPACE CLSD WI CIRCLE RADIUS 0.5KM CENTRE 544240N0203315E.,airspace clsd wi circle radius <num>km centre <coord> ,False
4662019,-1,XXXX                ,3,2018-06-29 13:44:00.000,2018-09-30 23:59:00.000,0,0,2,1,TXT ,127,2018-06-29 13:51:00.000,,2018-06-29 13:51:00.000,1,EUC  ,1,1,0,R,1,0,CYHQ,CZ ,A1661,18,   ,QNNXX,IV,NBO,AE,0.0,999.0,,0,-1,1,,,44.63333333333333,-63.5,25.0,0,,,4662019,"A1661/18 NOTAMR A1253/18 Q)CZQM/QNNXX/IV/NBO/AE/000/999/4438N06330W025 A)CYAW B)1806291344 C)1809302359 E)SHERWATER UAW TACAN CH38 AVBL MIL USE ONLY, AWAITING FLT CHECK",11,0x00003F20,NBO,QM,1.0,0.0,True,61,False,NN,AE,CZQM,CYAW,CZ,QNNXX,False,93.42708333333331,A1661/18,XX,False,NOTAMR,A1253/18,"SHERWATER UAW TACAN CH38 AVBL MIL USE ONLY, AWAITING FLT CHECK",sherwater uaw tacan ch<num> avbl mil use only  awaiting flt ck,True
4634584,2782,XXXX                ,3,2018-06-21 15:10:00.000,2038-01-01 00:00:00.000,0,0,2,0,TXT ,127,2018-06-21 15:29:00.000,,2018-06-21 15:13:00.000,1,EUC  ,1,1,0,N,1,0,KPIE,KZ ,A0408,18,   ,QPICH,I,NBO,A ,0.0,999.0,,0,-1,1,,,27.91666666666667,-82.68333333333334,5.0,0,,2018-07-21 15:10:00.000,4634584,"A0408/18 NOTAMN Q)KZMA/QPICH/I/NBO/A/000/999/2755N08241W005 A)KPIE B)1806211510 C)1807211510EST E)VOR RWY 4, AMDT 1B... PROCEDURE NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS, CAPOK (PI) LOM U/S",11,0x00003F3F,NBO,MA,1.0,1.0,True,117,False,PI,A,KZMA,KPIE,KZ,QPICH,True,30.0,A0408/18,CH,False,NOTAMN,,"VOR RWY 4, AMDT 1B... PROCEDURE NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS, CAPOK (PI) LOM U/S",vor rwy <num>  amdt <num>b    proc na exc for acft equipped with suitable rnav system with gps  capok  pi  lom u s,True
4658316,-1,XXXX                ,3,2018-06-28 22:00:00.000,2018-06-29 05:00:00.000,0,0,2,1,TXT ,127,2018-07-07 05:48:00.000,,2018-06-28 17:44:00.000,1,EUC  ,1,1,0,N,1,0,EPWW,EP ,B3154,18,   ,QSTLC,IV,NBO,A ,0.0,999.0,,0,-1,0,,,53.78333333333333,15.833333333333336,5.0,0,,,4658316,B3154/18 NOTAMN Q)EPWW/QSTLC/IV/NBO/A/000/999/5347N01550E005 A)EPSN B)1806282200 C)1806290500 E)TWR NOT AVBL EXC FLT QUICK REACTION ALERT AND SAR.,11,0x00003F3F,NBO,WW,1.0,1.0,True,49,False,ST,A,EPWW,EPSN,EP,QSTLC,False,0.2916666666666667,B3154/18,LC,False,NOTAMN,,TWR NOT AVBL EXC FLT QUICK REACTION ALERT AND SAR.,twr not avbl exc flt quick reaction alert and sar ,True
4596665,-1,XXXX                ,5,2018-06-12 06:00:00.000,2018-06-12 13:00:00.000,0,0,2,1,TXT ,127,2018-07-10 08:20:00.000,,2018-06-11 10:06:00.000,1,EUC  ,1,1,0,N,1,1,EYVN,EY ,A1553,18,   ,QRDCA,IV,BO ,W ,0.0,69.0,,0,-1,0,,,54.36666666666667,24.066666666666666,2.0,0,,,4596665,A1553/18 NOTAMN Q)EYVL/QRDCA/IV/BO/W/000/069/5422N02404E002 A)EYVL B)1806120600 C)1806121300 E)DANGER AREA EYD13 ALYTUS ACT F)GND G)6850FT AMSL,11,0x00003F3F,BO,VL,1.0,1.0,True,29,False,RD,W,EYVL,EYVL,EY,QRDCA,False,0.2916666666666667,A1553/18,CA,False,NOTAMN,,DANGER AREA EYD13 ALYTUS ACT,danger area eyd<num> alytus act,False
4652251,2782,XXXX                ,3,2018-06-27 12:00:00.000,2018-07-27 21:00:00.000,0,0,2,0,TXT ,127,2018-07-27 15:57:00.000,,2018-06-27 10:08:00.000,1,EUC  ,1,1,0,N,1,0,KRIC,KZ ,A1780,18,   ,QMXLC,IV,M  ,A ,0.0,999.0,,0,-1,0,,,37.5,-77.31666666666666,5.0,0,,,4652251,A1780/18 NOTAMN Q)KZDC/QMXLC/IV/M/A/000/999/3730N07719W005 A)KRIC B)1806271200 C)1807272100 E)TWY L BTN TWY E AND VIRGINIA AIR NTL GUARD RAMP CLSD BARRICADED,11,0x00003F3F,M,DC,1.0,1.0,True,62,False,MX,A,KZDC,KRIC,KZ,QMXLC,False,30.375,A1780/18,LC,False,NOTAMN,,TWY L BTN TWY E AND VIRGINIA AIR NTL GUARD RAMP CLSD BARRICADED,twy l btn twy e and virginia air ntl guard ramp clsd barricaded,True
4582553,-1,XXXX                ,5,2018-06-06 23:40:00.000,2018-06-07 02:00:00.000,0,0,2,1,TXT ,127,2018-07-08 06:19:00.000,,2018-06-06 17:11:00.000,1,EUC  ,1,1,0,N,1,1,RJAA,RJ ,J4544,18,   ,QPFCA,I,NBO,E ,0.0,999.0,,0,-1,0,,,30.0,125.08333333333331,7.0,0,,,4582553,"J4544/18 NOTAMN Q)RJJJ/QPFCA/I/NBO/E/000/999/3000N12505E007 A)RJJJ B)1806062340 C)1806070200 E)FLOW CTL AT FIR BDRY AS FLW, 1.RTE  : B576/Y742 2.ACFT : SB FOR RCTP 3.PROC : 12 MIN INTERVAL REGARDLESS OF ALT WILL BE APPLIED          AT ATOTI, MUGUS RMK/REF AIP ENR1.9-1",11,0x00003F3F,NBO,JJ,1.0,1.0,True,172,False,PF,E,RJJJ,RJJJ,RJ,QPFCA,False,0.09722222222222222,J4544/18,CA,False,NOTAMN,,"FLOW CTL AT FIR BDRY AS FLW, 1.RTE  : B576/Y742 2.ACFT : SB FOR RCTP 3.PROC : 12 MIN INTERVAL REGARDLESS OF ALT WILL BE APPLIED          AT ATOTI, MUGUS RMK/REF AIP ENR1.9-1",flow ctl at fir bdry as flw  <num> rte   b<num> y<num> <num> acft   sb for rctp <num> proc   <num> min interval regardless of alt will be applied at atoti  mugus rmk ref aip enr<num> <num>,False
4603290,2782,XXXX                ,3,2018-06-12 23:39:00.000,2018-06-14 23:59:00.000,0,0,2,0,TXT ,127,2018-06-13 23:09:00.000,,2018-06-12 23:45:00.000,1,EUC  ,1,1,0,R,1,1,VVVV,VV ,J3532,18,   ,QGAXX,I,M  ,A ,0.0,999.0,,0,-1,1,,,13.933333333333335,109.05,5.0,0,,,4603290,J3532/18 NOTAMR J3511/18 Q)VVTS/QGAXX/I/M/A/000/999/1356N10903E005 A)VVPC B)1806122339 C)1806142359 E)GPS RAIM PREDICTION FOR: TSO-C129 FAULT DETECTION NO GPS RAIM OUTAGES TSO-C146A FAULT DETECTION ONLY NO GPS RAIM OUTAGES TSO-C146A FAULT DETECTION WITH EXCLUSION NO GPS RAIM OUTAGES.,11,0x00003F3F,M,TS,1.0,0.0,True,181,False,GA,A,VVTS,VVPC,VV,QGAXX,False,2.0138888888888893,J3532/18,XX,False,NOTAMR,J3511/18,GPS RAIM PREDICTION FOR: TSO-C129 FAULT DETECTION NO GPS RAIM OUTAGES TSO-C146A FAULT DETECTION ONLY NO GPS RAIM OUTAGES TSO-C146A FAULT DETECTION WITH EXCLUSION NO GPS RAIM OUTAGES.,gps raim prediction for  tso c<num> fault detection no gps raim outages tso c<num>a fault detection only no gps raim outages tso c<num>a fault detection with exclusion no gps raim outages ,False
4609695,2782,XXXX                ,3,2018-06-14 13:30:00.000,2018-06-22 10:00:00.000,0,0,2,0,TXT ,127,2018-06-22 09:50:00.000,,2018-06-14 13:34:00.000,1,EUC  ,1,1,0,N,1,1,VTBD,VT ,C1881,18,   ,QFWAS,V,M  ,A ,0.0,999.0,,0,-1,0,,,6.933333333333334,100.4,5.0,0,,,4609695,C1881/18 NOTAMN Q)VTBB/QFWAS/V/M/A/000/999/0656N10024E005 A)VTSS B)1806141330 C)1806221000 E)WDI LGT SYSTEM RWY 26 U/S,11,0x00003F3F,M,BB,1.0,1.0,True,24,False,FW,A,VTBB,VTSS,VT,QFWAS,False,7.854166666666668,C1881/18,AS,False,NOTAMN,,WDI LGT SYSTEM RWY 26 U/S,wdi lgt system rwy <num> u s,False
4606537,2782,XXXX                ,3,2018-06-14 12:00:00.000,2018-06-14 15:30:00.000,0,0,2,0,TXT ,127,2018-06-14 13:40:00.000,,2018-06-13 18:00:00.000,1,EUC  ,1,1,0,N,1,0,KORH,KZ ,A1864,18,   ,QILAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,42.266666666666666,-71.88333333333334,5.0,0,,,4606537,A1864/18 NOTAMN Q)KZBW/QILAS/I/NBO/A/000/999/4216N07153W005 A)KORH B)1806141200 C)1806141530 E)ILS RWY 29 LOC/GP/DME U/S,11,0x00003F3F,NBO,BW,1.0,1.0,True,24,False,IL,A,KZBW,KORH,KZ,QILAS,False,0.14583333333333334,A1864/18,AS,False,NOTAMN,,ILS RWY 29 LOC/GP/DME U/S,ils rwy <num> loc gp dme u s,True
4571979,-1,XXXX                ,3,2018-06-04 04:30:00.000,2018-06-04 11:00:00.000,0,0,2,1,TXT ,127,2018-07-07 11:42:00.000,,2018-06-04 04:32:00.000,1,EUC  ,1,1,0,N,1,0,KDFW,KZ ,A7256,18,   ,QICAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,32.9,-97.03333333333332,5.0,0,,,4571979,A7256/18 NOTAMN Q)KZFW/QICAS/I/NBO/A/000/999/3254N09702W005 A)KDFW B)1806040430 C)1806041100 E)ILS RWY 36L U/S,11,0x00003F3F,NBO,FW,1.0,1.0,True,14,False,IC,A,KZFW,KDFW,KZ,QICAS,False,0.2708333333333333,A7256/18,AS,False,NOTAMN,,ILS RWY 36L U/S,ils rwy <num>l u s,True
4572494,-1,XXXX                ,3,2018-06-04 09:00:00.000,2018-06-07 13:00:00.000,0,0,2,1,TXT ,127,2018-06-05 06:07:00.000,,2018-06-04 08:02:00.000,1,EUC  ,1,1,0,N,1,0,LEAN,LE ,A4063,18,   ,QMXLC,IV,M  ,A ,0.0,999.0,,0,-1,0,,,41.3,2.083333333333333,5.0,0,,,4572494,"A4063/18 NOTAMN Q)LECB/QMXLC/IV/M/A/000/999/4118N00205E005 A)LEBL B)1806040900 C)1806071300 D)0900-1300 E)TWY M2, M3 Y M4 CLSD. AVBL PPR 5MIN",11,0x00003F3F,M,CB,1.0,1.0,True,34,True,MX,A,LECB,LEBL,LE,QMXLC,False,3.1666666666666665,A4063/18,LC,False,NOTAMN,,"TWY M2, M3 Y M4 CLSD. AVBL PPR 5MIN",twy m<num>  m<num> y m<num> clsd  avbl ppr <num>min,True
4611227,2782,XXXX                ,3,2018-06-28 22:00:00.000,2018-06-29 04:00:00.000,0,0,2,0,TXT ,127,2018-06-28 22:03:00.000,,2018-06-14 22:22:00.000,1,EUC  ,1,1,0,N,1,0,YBBB,YM ,H3126,18,   ,QICAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,-37.73333333333333,144.9,5.0,0,,,4611227,H3126/18 NOTAMN Q)YMMM/QICAS/I/NBO/A/000/999/3744S14454E005 A)YMEN B)1806282200 C)1806290400 E)ILS ''IEN'' 109.9 RWY 26 NOT AVBL,11,0x00003F3F,NBO,MM,1.0,1.0,True,32,False,IC,A,YMMM,YMEN,YM,QICAS,False,0.25,H3126/18,AS,False,NOTAMN,,ILS ''IEN'' 109.9 RWY 26 NOT AVBL,ils   ien   <num> rwy <num> not avbl,True
4661194,-1,XXXX                ,3,2018-07-11 02:00:00.000,2018-07-11 05:00:00.000,0,0,2,1,TXT ,127,2018-07-01 07:07:00.000,,2018-06-29 11:28:00.000,1,EUC  ,1,1,0,N,1,0,LIIA,LI ,A4731,18,   ,QSTXX,IV,NBO,A ,0.0,999.0,,0,-1,0,,,38.16666666666666,13.083333333333336,5.0,0,,,4661194,A4731/18 NOTAMN Q)LIRR/QSTXX/IV/NBO/A/000/999/3810N01305E005 A)LICJ B)1807110200 C)1807110500 E)CONTROL TWR SER AVBL WITHOUT RADAR AD. REF AIP AD 2 LICJ 1-13,11,0x00003F3F,NBO,RR,1.0,1.0,True,60,False,ST,A,LIRR,LICJ,LI,QSTXX,False,0.125,A4731/18,XX,False,NOTAMN,,CONTROL TWR SER AVBL WITHOUT RADAR AD. REF AIP AD 2 LICJ 1-13,ctl twr ser avbl without radar ad  ref aip ad <num> licj <num> <num>,True
4591647,2782,XXXX                ,3,2018-06-08 23:57:00.000,2018-06-09 04:00:00.000,0,0,2,0,TXT ,127,2018-06-09 00:03:00.000,,2018-06-09 00:02:00.000,1,EUC  ,1,1,0,N,1,0,PACD,PA ,A3015,18,   ,QMRLC,IV,NBO,A ,0.0,999.0,,0,-1,1,,,55.2,-162.73333333333332,5.0,0,,,4591647,A3015/18 NOTAMN Q)PAZA/QMRLC/IV/NBO/A/000/999/5512N16244W005 A)PACD B)1806082357 C)1806090400 E)RWY 33 FIRST 1000FT CLSD,11,0x00003F3F,NBO,ZA,1.0,1.0,True,23,False,MR,A,PAZA,PACD,PA,QMRLC,False,0.16875,A3015/18,LC,False,NOTAMN,,RWY 33 FIRST 1000FT CLSD,rwy <num> first <num>ft clsd,True
4594140,2782,XXXX                ,3,2018-06-10 09:41:00.000,2018-06-11 10:00:00.000,0,0,2,0,TXT ,127,2018-06-11 09:25:00.000,,2018-06-10 09:43:00.000,1,EUC  ,1,1,0,N,1,0,KEWR,KZ ,A2967,18,   ,QLCAS,I,BO ,A ,0.0,999.0,,0,-1,1,,,40.7,-74.16666666666667,5.0,0,,,4594140,A2967/18 NOTAMN Q)KZNY/QLCAS/I/BO/A/000/999/4042N07410W005 A)KEWR B)1806100941 C)1806111000 E)RWY 04R/22L RCLL U/S,11,0x00003F3F,BO,NY,1.0,1.0,True,19,False,LC,A,KZNY,KEWR,KZ,QLCAS,False,1.0131944444444445,A2967/18,AS,False,NOTAMN,,RWY 04R/22L RCLL U/S,rwy <num>r <num>l rcll u s,True
4601809,2782,XXXX                ,3,2018-06-18 13:00:00.000,2018-06-23 23:00:00.000,0,0,2,0,TXT ,127,2018-06-12 15:00:00.000,,2018-06-12 13:59:00.000,1,EUC  ,1,1,0,N,1,1,SCSC,SC ,W0959,18,   ,QWPLW,IV,M  ,AW,0.0,100.0,,0,-1,1,,,-27.3,-70.41666666666667,5.0,0,,,4601809,W0959/18 NOTAMN Q)SCFZ/QWPLW/IV/M/AW/000/100/2718S07025W005 A)SCHA B)1806181300 C)1806232300 D)DAILY 1300-2300 E)PJE SECT AD ZONE ...D... RADIUS 5NM CENTERED ON NXT GEO COORD: 271748S / 702449W INSTRUCTIONS: ATACAMA TWR 118.30 MHZ               ATACAMA RDR 119.30 MHZ F)GND G)10000FT AGL,11,0x00003F3F,M,FZ,1.0,1.0,True,155,True,WP,AW,SCFZ,SCHA,SC,QWPLW,False,5.416666666666668,W0959/18,LW,False,NOTAMN,,PJE SECT AD ZONE ...D... RADIUS 5NM CENTERED ON NXT GEO COORD: 271748S / 702449W INSTRUCTIONS: ATACAMA TWR 118.30 MHZ               ATACAMA RDR 119.30 MHZ,pje sect ad zone    d    radius <num>nm centered on nxt geo coord  <num>s   <num>w instructions  atacama twr <num> mhz atacama rdr <num> mhz,False
4564750,2782,XXXX                ,3,2018-06-01 06:31:00.000,2038-01-01 00:00:00.000,0,0,2,0,TXT ,127,2018-07-01 06:56:00.000,,2018-06-01 06:32:00.000,1,EUC  ,1,1,0,R,1,0,DAAA,DA ,B0685,18,   ,QMTCM,IV,NBO,A ,0.0,999.0,,0,-1,0,,,34.8,5.75,5.0,0,,2018-07-02 07:30:00.000,4564750,B0685/18 NOTAMR B0540/18 Q)DAAA/QMTCM/IV/NBO/A/000/999/3448N00545E005 A)DAUB B)1806010631 C)1807020730EST E)THR RWY 13 DISPLACED 200M DUE TO WIP,11,0x00003F3F,NBO,AA,1.0,0.0,True,35,False,MT,A,DAAA,DAUB,DA,QMTCM,True,31.040972222222226,B0685/18,CM,False,NOTAMR,B0540/18,THR RWY 13 DISPLACED 200M DUE TO WIP,thr rwy <num> dsplcd <num>m due to wip,True
4610057,-1,XXXX                ,3,2018-06-14 14:08:00.000,2018-06-18 23:59:00.000,0,0,2,1,TXT ,127,2018-06-15 04:24:00.000,,2018-06-14 14:30:00.000,1,EUC  ,1,1,0,R,1,0,KSKF,KZ ,A0002,18,   ,QMXHW,IV,M  ,A ,0.0,999.0,,0,-1,0,,,29.38333333333333,-98.58333333333331,5.0,0,,,4610057,A0002/18 NOTAMR A0001/18 Q)KZHU/QMXHW/IV/M/A/000/999/2923N09835W005 A)KSKF B)1806141408 C)1806182359 E)TWY C WIP CONCRETE WORK ADJ E SIDE,11,0x00003F3F,M,HU,1.0,0.0,True,33,False,MX,A,KZHU,KSKF,KZ,QMXHW,False,4.410416666666666,A0002/18,HW,False,NOTAMR,A0001/18,TWY C WIP CONCRETE WORK ADJ E SIDE,twy c wip conc work adj e side,True
4565618,-1,XXXX                ,5,2018-06-08 06:00:00.000,2018-06-09 06:00:00.000,0,0,2,1,TXT ,127,2018-06-02 02:14:00.000,,2018-06-01 10:01:00.000,1,EUC  ,1,1,0,N,1,1,EPWW,EP ,D2298,18,   ,QRDCA,IV,BO ,W ,0.0,265.0,,0,-1,0,,,53.73333333333333,22.016666666666666,7.0,0,,,4565618,D2298/18 NOTAMN Q)EPWW/QRDCA/IV/BO/W/000/265/5344N02201E007 A)EPWW B)1806080600 C)1806090600 E)DANGER AREA EPD29 (ORZYSZ) ACT. F)GND G)FL265,11,0x00003F3F,BO,WW,1.0,1.0,True,32,False,RD,W,EPWW,EPWW,EP,QRDCA,False,1.0,D2298/18,CA,False,NOTAMN,,DANGER AREA EPD29 (ORZYSZ) ACT.,danger area epd<num>  orzysz  act ,False
4626546,-1,XXXX                ,5,2018-06-19 22:28:00.000,2018-06-20 04:00:00.000,0,0,2,1,TXT ,127,2018-06-20 03:51:00.000,,2018-06-19 19:14:00.000,1,EUC  ,1,1,0,N,1,0,SCSC,SC ,W1056,18,   ,QWELW,IV,BO ,W ,0.0,450.0,,0,-1,0,,,-22.3,-69.75,48.0,0,,,4626546,W1056/18 NOTAMN Q)SCFZ/QWELW/IV/BO/W/000/450/2218S06945W048 A)SCFZ B)1806192228 C)1806200400 E)MIL ACFT TRAINING / ZONE..D...NXT GEO COORD: 214100S/0695600W 221700S/0691500W FOLLOWING ARC 25 LOA VOR/DME UNTIL 223300S/0691900W 225600S/0701500W INSTRUCTIONS: ANTOFAGASTA TWR 118.1MHZ               ANTOFAGASTA APP 119.3MHZ               IQUIQUE     RDR 128.7MHZ F)GND G)FL450,11,0x00003F3F,BO,FZ,1.0,1.0,True,265,False,WE,W,SCFZ,SCFZ,SC,QWELW,False,0.2305555555555556,W1056/18,LW,False,NOTAMN,,MIL ACFT TRAINING / ZONE..D...NXT GEO COORD: 214100S/0695600W 221700S/0691500W FOLLOWING ARC 25 LOA VOR/DME UNTIL 223300S/0691900W 225600S/0701500W INSTRUCTIONS: ANTOFAGASTA TWR 118.1MHZ               ANTOFAGASTA APP 119.3MHZ               IQUIQUE     RDR 128.7MHZ,mil acft trng   zone  d   nxt geo coord  <num>s <num>w <num>s <num>w following arc <num> loa vor dme til <num>s <num>w <num>s <num>w instructions  antofagasta twr <num>mhz antofagasta app <num>mhz iquique rdr <num>mhz,True
4633380,-1,XXXX                ,5,2018-06-26 03:00:00.000,2018-06-30 17:00:00.000,0,0,2,1,TXT ,127,2018-06-21 11:42:00.000,,2018-06-21 11:41:00.000,1,EUC  ,1,1,0,N,1,1,UUUU,UR ,V5359,18,   ,QRTCA,IV,BO ,W ,0.0,260.0,,0,-1,0,,,50.01666666666666,45.46666666666667,14.0,0,,,4633380,V5359/18 NOTAMN Q)URRV/QRTCA/IV/BO/W/000/260/5001N04528E014 A)URRV B)1806260300 C)1806301700 D)DAILY 0300-1700 E)AIRSPACE CLSD AS FLW: 1. WI CIRCLE RADIUS 0.5KM CENTRE 500100N0452000E    GND-400M AGL. 2. AREA: 500200N0452000E-500200N0452300E-501400N0453400E-          501100N0454000E-500100N0452600E-494700N0452300E-          495000N0451700E-500200N0452000E    300M AGL-400M AGL. F)GND G)400M AGL,11,0x00003F3F,BO,RV,1.0,1.0,True,267,True,RT,W,URRV,URRV,UR,QRTCA,False,4.583333333333333,V5359/18,CA,False,NOTAMN,,AIRSPACE CLSD AS FLW: 1. WI CIRCLE RADIUS 0.5KM CENTRE 500100N0452000E    GND-400M AGL. 2. AREA: 500200N0452000E-500200N0452300E-501400N0453400E-          501100N0454000E-500100N0452600E-494700N0452300E-          495000N0451700E-500200N0452000E    300M AGL-400M AGL.,airspace clsd as flw  <num>  wi circle radius <num>km centre <coord> gnd <num>m agl  <num>  area  <coord> <coord> <coord>  <coord> <coord> <coord>  <coord> <coord> <num>m agl <num>m agl ,False
